Date,0,1,2,3,4,5,6,7,8,9,10,11
1993-03-12,0.11604517698287964,0.42235103249549866,0.190498948097229,0.12814100086688995,0.09393510222434998,0.049028750509023666,0.16072027385234833,0.39078468084335327,0.17626112699508667,0.11856379359960556,0.10830578953027725,0.04536435753107071
1993-03-15,0.17322508990764618,0.4018063247203827,0.16023942828178406,0.1101825013756752,0.1089235320687294,0.045623116195201874,0.11857396364212036,0.3960858881473541,0.19465018808841705,0.12098761647939682,0.1196051761507988,0.050097160041332245
1993-03-16,0.030778631567955017,0.097084179520607,0.1995059698820114,0.17902684211730957,0.37976881861686707,0.11383549869060516,0.024890495464205742,0.07128293812274933,0.21316881477832794,0.2190946638584137,0.369417279958725,0.10214582085609436
1993-03-17,0.02756587788462639,0.1005621999502182,0.23608151078224182,0.31746459007263184,0.20519503951072693,0.11313081532716751,0.03515453264117241,0.13532565534114838,0.2676319181919098,0.24682088196277618,0.21398501098155975,0.10108199715614319
1993-03-18,0.027730463072657585,0.30427223443984985,0.23749108612537384,0.17857155203819275,0.15916892886161804,0.09276574105024338,0.1572151631116867,0.32572925090789795,0.2400750368833542,0.11109741032123566,0.11834031343460083,0.047542817890644073
1993-03-19,0.11093773692846298,0.39158713817596436,0.21929167211055756,0.1375432163476944,0.0904233306646347,0.05021684616804123,0.1305140256881714,0.2974821627140045,0.2380799502134323,0.12080348283052444,0.11648477613925934,0.09663558006286621
1993-03-22,0.08862798660993576,0.2531037926673889,0.24200044572353363,0.12279277294874191,0.19524811208248138,0.0982268899679184,0.3162890672683716,0.30887389183044434,0.12116266787052155,0.08173061162233353,0.13109663128852844,0.04084714129567146
1993-03-23,0.13375192880630493,0.3896229565143585,0.2066362500190735,0.11517959088087082,0.10215114057064056,0.05265809968113899,0.3097372055053711,0.3818434476852417,0.125980943441391,0.08055383712053299,0.06601549685001373,0.035869091749191284
1993-03-24,0.3926592767238617,0.29245373606681824,0.1236051395535469,0.0790347084403038,0.07705451548099518,0.03519265726208687,0.543389618396759,0.19812196493148804,0.1040833443403244,0.07020971179008484,0.054560862481594086,0.029634445905685425
1993-03-25,0.3441880941390991,0.2783099412918091,0.1584157645702362,0.10097454488277435,0.07630131393671036,0.04181038215756416,0.4113631844520569,0.24533145129680634,0.129447340965271,0.08900952339172363,0.08799247443675995,0.036856040358543396
1993-03-26,0.1509818434715271,0.2621874213218689,0.2320833057165146,0.13434524834156036,0.1262006312608719,0.09420156478881836,0.027069739997386932,0.1368182897567749,0.23183242976665497,0.28241610527038574,0.22776371240615845,0.0940997377038002
1993-03-29,0.02585407719016075,0.07404249906539917,0.22142119705677032,0.2798641324043274,0.30319130420684814,0.09562676399946213,0.02569217048585415,0.07357882708311081,0.22003455460071564,0.2972787320613861,0.2883877754211426,0.09502791613340378
1993-03-30,0.026409372687339783,0.07563278824090958,0.2261769026517868,0.30696406960487366,0.26603585481643677,0.0987810343503952,0.02764839679002762,0.07918118685483932,0.23678822815418243,0.29962778091430664,0.2533389925956726,0.10341545939445496
1993-03-31,0.03972270339727402,0.10417866706848145,0.261520653963089,0.33092373609542847,0.165627121925354,0.0980270728468895,0.030595192685723305,0.10437973588705063,0.2620253562927246,0.35280027985572815,0.15198315680027008,0.09821625798940659
1993-04-01,0.027163177728652954,0.09267093241214752,0.23263266682624817,0.3086283802986145,0.24889297783374786,0.09001181274652481,0.027189364656805992,0.09276027232408524,0.23285694420337677,0.30892592668533325,0.24703551828861237,0.09123199433088303
1993-04-02,0.022557571530342102,0.07695827633142471,0.14621737599372864,0.12903140485286713,0.5495449900627136,0.0756903663277626,0.10264493525028229,0.35502344369888306,0.2128133773803711,0.10463973134756088,0.16996406018733978,0.05491448566317558
1993-04-05,0.13553744554519653,0.4063093960285187,0.20124021172523499,0.10347326844930649,0.10215666890144348,0.05128300562500954,0.09726886451244354,0.43378525972366333,0.22160279750823975,0.10827356576919556,0.09137631207704544,0.047693222761154175
1993-04-06,0.10653077811002731,0.4022350609302521,0.22490204870700836,0.11194963753223419,0.10597924143075943,0.04840327799320221,0.30027472972869873,0.3283965587615967,0.1459178626537323,0.10107901692390442,0.0858200192451477,0.038511838763952255
1993-04-07,0.0864860862493515,0.3417583107948303,0.23615190386772156,0.13670043647289276,0.10305029153823853,0.09585300087928772,0.1402217596769333,0.3945983946323395,0.18347886204719543,0.09640402346849442,0.14580874145030975,0.039488207548856735
1993-04-08,0.11229857802391052,0.41154858469963074,0.22198164463043213,0.11537883430719376,0.08795951306819916,0.0508328452706337,0.09614011645317078,0.3352566063404083,0.23165929317474365,0.12171913683414459,0.12119533866643906,0.09402947127819061
1993-04-12,0.16651694476604462,0.2520471513271332,0.21788586676120758,0.11055686324834824,0.20609988272190094,0.04689325764775276,0.1432020515203476,0.24480357766151428,0.2201245129108429,0.1136254221200943,0.18210676312446594,0.09613770246505737
1993-04-13,0.08604447543621063,0.24398629367351532,0.23494607210159302,0.13179965317249298,0.20366959273815155,0.0995539128780365,0.026619037613272667,0.0767609104514122,0.22797252237796783,0.2742471992969513,0.29162317514419556,0.1027771458029747
1993-04-14,0.02536665089428425,0.07264658063650131,0.21724674105644226,0.2613442540168762,0.3192906379699707,0.104105144739151,0.04324408993124962,0.08022493869066238,0.23990951478481293,0.31828242540359497,0.21356038749217987,0.10477865487337112
1993-04-15,0.027270806953310966,0.1314898133277893,0.2335544377565384,0.33418357372283936,0.17149820923805237,0.10200312733650208,0.031004739925265312,0.28827351331710815,0.2041245698928833,0.27080732583999634,0.129276841878891,0.07651301473379135
1993-04-16,0.08152931183576584,0.39487823843955994,0.2147388607263565,0.14328277111053467,0.11639650166034698,0.04917427524924278,0.1726592481136322,0.3520619571208954,0.21441201865673065,0.11249493062496185,0.09720642119646072,0.05116543173789978
1993-04-19,0.0967152863740921,0.2921351194381714,0.29456520080566406,0.13712555170059204,0.1246345266699791,0.054824333637952805,0.10368157178163528,0.3095388114452362,0.25679972767829895,0.13620039820671082,0.13851122558116913,0.05526827275753021
1993-04-20,0.14547447860240936,0.26233160495758057,0.24071338772773743,0.12178672105073929,0.17396335303783417,0.05573044344782829,0.08979129791259766,0.3422620892524719,0.2527625858783722,0.12426255643367767,0.13837747275829315,0.052544012665748596
1993-04-21,0.09241726249456406,0.322274386882782,0.2226887047290802,0.11299385130405426,0.156316876411438,0.0933089479804039,0.07477041333913803,0.42354151606559753,0.1969367116689682,0.09992710500955582,0.16107019782066345,0.04375409707427025
1993-04-22,0.12240715324878693,0.3231469392776489,0.22329162061214447,0.11329977214336395,0.12141995877027512,0.0964345633983612,0.09786464273929596,0.2704917788505554,0.24239230155944824,0.12299161404371262,0.21409210562705994,0.05216751992702484
1993-04-23,0.029129808768630028,0.2009252905845642,0.24947544932365417,0.23460350930690765,0.17358960211277008,0.11227637529373169,0.029484014958143234,0.08443815261125565,0.2525089681148529,0.23108533024787903,0.28517597913742065,0.11730758100748062
1993-04-26,0.031313054263591766,0.08967626094818115,0.20297008752822876,0.1454877257347107,0.3938559889793396,0.13669684529304504,0.024637706577777863,0.060141950845718384,0.18370980024337769,0.0908065065741539,0.5490274429321289,0.09167660027742386
1993-04-27,0.03225970268249512,0.09238733351230621,0.2091062068939209,0.13949282467365265,0.396788090467453,0.12996579706668854,0.0355508029460907,0.09361231327056885,0.2595163583755493,0.20242394506931305,0.28681695461273193,0.12207964807748795
1993-04-28,0.04344132915139198,0.18827928602695465,0.26703202724456787,0.18093624711036682,0.1903586983680725,0.12995244562625885,0.035065844655036926,0.11804166436195374,0.300313264131546,0.20348702371120453,0.2079363316297531,0.13515591621398926
1993-04-29,0.03933681175112724,0.18260200321674347,0.25898006558418274,0.251004159450531,0.15622936189174652,0.11184759438037872,0.026971952989697456,0.2031686007976532,0.24687901139259338,0.2769244313240051,0.1462945193052292,0.0997614711523056
1993-04-30,0.030757026746869087,0.0907462015748024,0.19936592876911163,0.32764682173728943,0.2340528517961502,0.11743120849132538,0.03371049091219902,0.08876641094684601,0.24608232080936432,0.2615172863006592,0.2550020217895508,0.11492151021957397
1993-05-03,0.02941392920911312,0.12655234336853027,0.26007306575775146,0.30199649930000305,0.1731705516576767,0.10879363119602203,0.03128936514258385,0.13462135195732117,0.267970472574234,0.28091174364089966,0.1694767028093338,0.11573035269975662
1993-05-04,0.08739671111106873,0.36982807517051697,0.21059119701385498,0.11784259229898453,0.12339188158512115,0.09094953536987305,0.08067257702350616,0.4047166407108307,0.21248233318328857,0.11890086531639099,0.13457003235816956,0.048657532781362534
1993-05-05,0.037809040397405624,0.18458084762096405,0.248921737074852,0.2705927789211273,0.1505919247865677,0.10750363022089005,0.5492739081382751,0.1595391184091568,0.10624685883522034,0.0692116990685463,0.08318651467561722,0.032541874796152115
1993-05-06,0.5649978518486023,0.15806344151496887,0.1047811284661293,0.06825688481330872,0.06857626140117645,0.03532448783516884,0.5773763656616211,0.18069741129875183,0.09881256520748138,0.063182033598423,0.05179789662361145,0.028133755549788475
1993-05-07,0.5475431680679321,0.19363684952259064,0.10591208189725876,0.06772155314683914,0.0550311803817749,0.030155116692185402,0.33300089836120605,0.2512710988521576,0.16917456686496735,0.10315582901239395,0.09985704720020294,0.04354049637913704
1993-05-10,0.24010755121707916,0.35175463557243347,0.16446611285209656,0.10028479993343353,0.10105819255113602,0.04232867807149887,0.34824052453041077,0.2376312017440796,0.17691676318645477,0.10787670314311981,0.08380169421434402,0.04553310200572014
1993-05-11,0.3436686396598816,0.24862580001354218,0.1673935502767563,0.10206983238458633,0.09516007453203201,0.04308211803436279,0.34822985529899597,0.2376239150762558,0.1769113391637802,0.10787340253591537,0.08382979780435562,0.045531708747148514
1993-05-12,0.4279716908931732,0.22730235755443573,0.13833729922771454,0.09512234479188919,0.07187910377979279,0.03938717767596245,0.3294947147369385,0.24862545728683472,0.16739331185817719,0.11259879171848297,0.09880564361810684,0.04308205470442772
1993-05-13,0.2376490980386734,0.3481530249118805,0.16278214752674103,0.10949702560901642,0.10002345591783524,0.04189527407288551,0.33247900009155273,0.2524445950984955,0.16890941560268402,0.1029941514134407,0.09970054030418396,0.043472252786159515
1993-05-14,0.31319570541381836,0.2776373624801636,0.16799354553222656,0.10243569314479828,0.09550116956233978,0.043236538767814636,0.11290673166513443,0.42352500557899475,0.1980230063199997,0.1207464411854744,0.09383359551429749,0.05096521973609924
1993-05-17,0.14273041486740112,0.4066410958766937,0.18515361845493317,0.1140030026435852,0.10426686704158783,0.04720505699515343,0.18653430044651031,0.37342604994773865,0.1745987832546234,0.11744560301303864,0.10305873304605484,0.04493652656674385
1993-05-18,0.14584580063819885,0.386148065328598,0.2150314599275589,0.1082577258348465,0.099890798330307,0.044826116412878036,0.1481703668832779,0.42213961482048035,0.17211467027664185,0.11834806203842163,0.09022311866283417,0.0490042045712471
1993-05-19,0.17621073126792908,0.39978745579719543,0.16300125420093536,0.11208156496286392,0.1025095209479332,0.046409446746110916,0.35818561911582947,0.26029345393180847,0.15282027423381805,0.1050809994339943,0.08010891824960709,0.04351073503494263
1993-05-20,0.32728543877601624,0.2856642007827759,0.14743027091026306,0.1013747900724411,0.09626921266317368,0.04197610542178154,0.4004833698272705,0.24824516475200653,0.13305747509002686,0.08988362550735474,0.09044647961854935,0.03788391128182411
1993-05-21,0.3555683493614197,0.2264595329761505,0.20026354491710663,0.1062757670879364,0.0732174664735794,0.038215331733226776,0.19695569574832916,0.2701859772205353,0.25638118386268616,0.13168156147003174,0.10057089477777481,0.04422467574477196
1993-05-24,0.02660772204399109,0.08392800390720367,0.22787562012672424,0.3020138144493103,0.2660391926765442,0.0935356467962265,0.029443960636854172,0.08432343602180481,0.25216591358184814,0.3033514618873596,0.2272091805934906,0.10350603610277176
1993-05-25,0.03049132414162159,0.13934583961963654,0.2611358165740967,0.2584278881549835,0.19175110757350922,0.11884805560112,0.034575946629047394,0.1281578540802002,0.2276361584663391,0.3222496807575226,0.18796198070049286,0.09941835701465607
1993-05-26,0.023757997900247574,0.2873488664627075,0.20346981287002563,0.2911367118358612,0.11801905930042267,0.07626759260892868,0.09724131226539612,0.2688377797603607,0.25612249970436096,0.1690773367881775,0.15007010102272034,0.05865095183253288
1993-05-27,0.08884648233652115,0.2516152858734131,0.2425970584154129,0.17361457645893097,0.13737420737743378,0.10595241189002991,0.03868860751390457,0.0899759829044342,0.2547124922275543,0.310978502035141,0.1977148950099945,0.10792955011129379
1993-05-28,0.030524367466568947,0.0874175950884819,0.2614188492298126,0.29555144906044006,0.21091504395008087,0.11417268961668015,0.027841169387102127,0.1272345930337906,0.2384391725063324,0.30942150950431824,0.1929270476102829,0.10413649678230286
1993-06-01,0.02662528119981289,0.12837731838226318,0.22802600264549255,0.3499440848827362,0.16743867099285126,0.09958862513303757,0.1275351494550705,0.26349735260009766,0.23608846962451935,0.13486449420452118,0.14952035248279572,0.088494211435318
1993-06-02,0.08375508338212967,0.2797487676143646,0.26445135474205017,0.14148417115211487,0.14483779668807983,0.08572281897068024,0.0887119397521019,0.26390236616134644,0.24222968518733978,0.1308860182762146,0.16402646899223328,0.11024349182844162
1993-06-03,0.0432555265724659,0.12431029230356216,0.26588988304138184,0.2390536665916443,0.19826200604438782,0.1292286366224289,0.04168624430894852,0.1470087617635727,0.25624358654022217,0.22646239399909973,0.2054460495710373,0.1231529638171196
1993-06-04,0.11928306519985199,0.31873130798339844,0.22426581382751465,0.11548034846782684,0.1650887429714203,0.05715072900056839,0.10656562447547913,0.3208869993686676,0.26394298672676086,0.13591118156909943,0.10970813781023026,0.06298508495092392
1993-06-07,0.1590757519006729,0.42257389426231384,0.1844405233860016,0.09082085639238358,0.10339385271072388,0.039695173501968384,0.3453825116157532,0.3131369948387146,0.13913752138614655,0.0856456533074379,0.07878848165273666,0.03790887072682381
1993-06-08,0.34842583537101746,0.30489009618759155,0.13886618614196777,0.09548602998256683,0.07279413938522339,0.03953775390982628,0.33077138662338257,0.2823891043663025,0.14900055527687073,0.09894155710935593,0.09647417068481445,0.04242319613695145
1993-06-09,0.39827826619148254,0.2507849931716919,0.13232484459877014,0.09098812937736511,0.08994847536087036,0.037675321102142334,0.030206836760044098,0.17237292230129242,0.25869935750961304,0.32082661986351013,0.1128893792629242,0.10500489920377731
1993-06-10,0.1004662737250328,0.2284003049135208,0.2420836240053177,0.1271963268518448,0.20359279215335846,0.09826064854860306,0.029612408950924873,0.11884662508964539,0.2238018810749054,0.3434614837169647,0.1865338385105133,0.09774377197027206
1993-06-11,0.16165553033351898,0.21766722202301025,0.21928530931472778,0.12301430106163025,0.18260641396045685,0.09577120095491409,0.08354396373033524,0.35027170181274414,0.22004523873329163,0.13613301515579224,0.15961669385433197,0.05038940906524658
1993-06-14,0.09938529133796692,0.30020007491111755,0.26176950335502625,0.14684700965881348,0.1318540722131729,0.05994408205151558,0.027949782088398933,0.08900631219148636,0.23936937749385834,0.3313952386379242,0.2077418714761734,0.10453744977712631
1993-06-15,0.02262941375374794,0.06480751931667328,0.14668305218219757,0.24877645075321198,0.42123615741729736,0.09586744010448456,0.020300691947340965,0.058138374239206314,0.13158835470676422,0.19706730544567108,0.5069032311439514,0.08600202202796936
1993-06-16,0.021266277879476547,0.060903679579496384,0.13784724473953247,0.10393048077821732,0.5929093956947327,0.08314286172389984,0.02145504020154476,0.07319683581590652,0.1390707939863205,0.09611435979604721,0.598172128200531,0.07199087738990784
1993-06-17,0.02046031877398491,0.06980320811271667,0.1789860874414444,0.09165820479393005,0.5704390406608582,0.0686531588435173,0.021850043907761574,0.07454443722963333,0.19114331901073456,0.09788388758897781,0.5412620306015015,0.07331628352403641
1993-06-18,0.022847650572657585,0.07794792205095291,0.19987040758132935,0.15679246187210083,0.46587786078453064,0.07666370272636414,0.031779348850250244,0.10841964185237885,0.27216678857803345,0.22105318307876587,0.2632800340652466,0.10330098122358322
1993-06-21,0.02989199012517929,0.10198066383600235,0.2560029625892639,0.22900602221488953,0.2871595323085785,0.09595885127782822,0.16767369210720062,0.32553786039352417,0.20199213922023773,0.10967898368835449,0.11940361559391022,0.07571370154619217
1993-06-22,0.02363189496099949,0.2990280091762543,0.20238983631134033,0.28169482946395874,0.1173926293849945,0.07586278021335602,0.12126258760690689,0.36698824167251587,0.2133752703666687,0.1196989044547081,0.12981297075748444,0.04886201396584511
1993-06-23,0.10880038142204285,0.3780602216720581,0.21506673097610474,0.12723571062088013,0.1215875968337059,0.049249354749917984,0.11637631803750992,0.40788862109184265,0.21632342040538788,0.1063656136393547,0.10296238213777542,0.05008363351225853
1993-06-24,0.0812707394361496,0.4028644859790802,0.24752581119537354,0.13819588720798492,0.08407372236251831,0.04606938734650612,0.08586393296718597,0.40372350811958313,0.22615575790405273,0.14675836265087128,0.08882533013820648,0.048673100769519806
1993-06-25,0.12060046941041946,0.3934325575828552,0.21221020817756653,0.11904531717300415,0.10903964936733246,0.0456717386841774,0.029833711683750153,0.18829618394374847,0.25550389289855957,0.28255394101142883,0.1389361172914505,0.10487616807222366
1993-06-28,0.029989447444677353,0.1091996505856514,0.2568376064300537,0.30222195386886597,0.19632767140865326,0.10542362183332443,0.021286740899086,0.060962285846471786,0.13797986507415771,0.24186024069786072,0.4557219445705414,0.08218894153833389
1993-06-29,0.02462703548371792,0.07052842527627945,0.21091249585151672,0.23906494677066803,0.35053688287734985,0.10433018207550049,0.03577961027622223,0.10015334188938141,0.23556068539619446,0.31251290440559387,0.21181993186473846,0.10417353361845016
1993-06-30,0.030639758333563805,0.12693308293819427,0.2624070644378662,0.30441412329673767,0.17724661529064178,0.09835933148860931,0.08121706545352936,0.3452305495738983,0.22504624724388123,0.11571381241083145,0.14488759636878967,0.08790469914674759
1993-07-01,0.037550367414951324,0.20847100019454956,0.24721872806549072,0.26106008887290955,0.14913435280323029,0.09656542539596558,0.03822200000286102,0.12244288623332977,0.27901577949523926,0.24658797681331635,0.17963388562202454,0.13409748673439026
1993-07-02,0.14449436962604523,0.2524404525756836,0.26249459385871887,0.13092216849327087,0.1489754170179367,0.06067303568124771,0.1005106195807457,0.30265435576438904,0.24894589185714722,0.13930512964725494,0.1515764743089676,0.05700753629207611
1993-07-06,0.12739044427871704,0.3244006633758545,0.2592051029205322,0.11373934894800186,0.12546248733997345,0.04980193451046944,0.07602301239967346,0.47556057572364807,0.20023590326309204,0.10160115361213684,0.10209223628044128,0.04448709636926651
1993-07-07,0.12376388162374496,0.32672861218452454,0.22576652467250824,0.11455556005239487,0.11458683758974075,0.09459858387708664,0.08354290574789047,0.3056306838989258,0.228115513920784,0.11574745178222656,0.1743723750114441,0.0925910621881485
1993-07-08,0.10342742502689362,0.36553627252578735,0.204445943236351,0.10262075066566467,0.1771523654460907,0.046817243099212646,0.10354708880186081,0.42910557985305786,0.20468248426914215,0.13139410316944122,0.08439934253692627,0.04687140882015228
1993-07-09,0.17086948454380035,0.26581239700317383,0.23178401589393616,0.1196439117193222,0.11675029993057251,0.09513991326093674,0.0820317268371582,0.35708338022232056,0.21606218814849854,0.12120620906352997,0.17711572349071503,0.04650076478719711
1993-07-12,0.19170668721199036,0.3348928987979889,0.2219698280096054,0.1092180609703064,0.09714377671480179,0.045068759471178055,0.026575427502393723,0.08462966978549957,0.22759902477264404,0.30164724588394165,0.2661265432834625,0.09342212229967117
1993-07-13,0.02976032719016075,0.08522948622703552,0.25487542152404785,0.3306887745857239,0.19482776522636414,0.10461819916963577,0.025164026767015457,0.0720662921667099,0.21551139652729034,0.3050854802131653,0.2880498766899109,0.09412296116352081
1993-07-14,0.025580301880836487,0.07325844466686249,0.2190764993429184,0.29064375162124634,0.29576098918914795,0.09567999839782715,0.027278508991003036,0.09306440502405167,0.23362039029598236,0.30993878841400146,0.24570393562316895,0.09039399027824402
1993-07-15,0.02719942107796669,0.09279458224773407,0.23294305801391602,0.33330878615379333,0.2224884182214737,0.0912657380104065,0.03347807750105858,0.08780121803283691,0.22040817141532898,0.2924104332923889,0.27954748272895813,0.08635464310646057
1993-07-16,0.029300205409526825,0.09996169805526733,0.25093474984169006,0.33290931582450867,0.19165170192718506,0.09524234384298325,0.026963336393237114,0.28394362330436707,0.20378096401691437,0.2915818989276886,0.11734593659639359,0.07638422399759293
1993-07-19,0.09725438058376312,0.3519141674041748,0.20811568200588226,0.13809362053871155,0.12661315500736237,0.07800902426242828,0.1369524449110031,0.3592413067817688,0.2030675858259201,0.12562963366508484,0.12860743701457977,0.046501606702804565
1993-07-20,0.09203759580850601,0.3273868262767792,0.24241647124290466,0.13599039614200592,0.14665639400482178,0.05551232770085335,0.08885326236486435,0.2782341241836548,0.24261553585529327,0.15663276612758636,0.13086064159870148,0.10280369967222214
1993-07-21,0.13015475869178772,0.3521013855934143,0.20621690154075623,0.10139627009630203,0.1623869389295578,0.04774375259876251,0.17962539196014404,0.37456828355789185,0.1986520141363144,0.09767662733793259,0.102073073387146,0.04740460216999054
1993-07-22,0.11864224076271057,0.41583046317100525,0.22053538262844086,0.10659220814704895,0.09093616902828217,0.04746348783373833,0.14038364589214325,0.3878907561302185,0.21688172221183777,0.10596688091754913,0.10219986736774445,0.04667714610695839
1993-07-23,0.33558663725852966,0.2713548243045807,0.15445685386657715,0.10699407011270523,0.09084213525056839,0.040765516459941864,0.11224078387022018,0.4113367795944214,0.2218673974275589,0.11531945317983627,0.0914854183793068,0.04775015637278557
1993-07-26,0.36157622933387756,0.34289640188217163,0.11313123255968094,0.07631298154592514,0.07387258857488632,0.032210543751716614,0.535661518573761,0.19367308914661407,0.10361379384994507,0.06989296525716782,0.06765788048505783,0.029500752687454224
1993-07-27,0.3334214985370636,0.2531602084636688,0.16938823461532593,0.10328611731529236,0.09714845567941666,0.043595485389232635,0.1508086919784546,0.3841220438480377,0.21477451920509338,0.11971587687730789,0.08435521274805069,0.04622363671660423
1993-07-28,0.5081663131713867,0.2036050707101822,0.11136431992053986,0.07512111216783524,0.07003568112850189,0.03170746937394142,0.25521230697631836,0.2893235683441162,0.19358496367931366,0.12032551318407059,0.09173062443733215,0.04982300475239754
1993-07-29,0.19801317155361176,0.3590933680534363,0.19770227372646332,0.11006274819374084,0.09301667660474777,0.042111728340387344,0.35702380537986755,0.25944918394088745,0.1523245871067047,0.10474016517400742,0.08309263736009598,0.043369606137275696
1993-07-30,0.18680573999881744,0.3827459514141083,0.17263531684875488,0.10730393975973129,0.10607786476612091,0.044431183487176895,0.11238497495651245,0.4181806147098541,0.1844903826713562,0.12409929186105728,0.11336235702037811,0.047482334077358246
1993-08-02,0.12021823227405548,0.401578426361084,0.1973493993282318,0.1327490508556366,0.09731306880712509,0.05079185962677002,0.03300294652581215,0.11654552817344666,0.24942657351493835,0.36415237188339233,0.13563144207000732,0.10124112665653229
1993-08-03,0.13682521879673004,0.22715100646018982,0.24075947701931,0.13506083190441132,0.2083873599767685,0.051816098392009735,0.5173102617263794,0.17143996059894562,0.10737523436546326,0.06984509527683258,0.09783044457435608,0.03619903698563576
1993-08-04,0.413703978061676,0.28646889328956604,0.1148432269692421,0.07470284402370453,0.07510626316070557,0.035174813121557236,0.3757629692554474,0.2589063346385956,0.15301810204982758,0.09822524338960648,0.07370152324438095,0.040385786443948746
1993-08-05,0.45865172147750854,0.21764826774597168,0.1324617713689804,0.08469775319099426,0.06882622092962265,0.03771429508924484,0.28090065717697144,0.2635866701602936,0.20685461163520813,0.10641048848628998,0.09818632155656815,0.04406123235821724
1993-08-06,0.4416607916355133,0.22542648017406464,0.13336023688316345,0.09170008450746536,0.0698823407292366,0.03797011449933052,0.240918830037117,0.287433922290802,0.2105376273393631,0.1172083169221878,0.09905557334423065,0.04484573379158974
1993-08-09,0.21833287179470062,0.30171430110931396,0.19048333168029785,0.15018385648727417,0.09026090800762177,0.049024734646081924,0.10429205745458603,0.41120463609695435,0.19262148439884186,0.12956874072551727,0.11273807287216187,0.04957503080368042
1993-08-10,0.16770681738853455,0.3952467143535614,0.17437253892421722,0.11778856813907623,0.1000070720911026,0.04487830400466919,0.10247281938791275,0.3001614809036255,0.26990169286727905,0.15623703598976135,0.11313889175653458,0.058088064193725586
1993-08-11,0.13726893067359924,0.250444233417511,0.24154025316238403,0.13549885153770447,0.1832636147737503,0.051984142512083054,0.08897775411605835,0.27019423246383667,0.24295549094676971,0.14699570834636688,0.14792905747890472,0.10294774174690247
1993-08-12,0.027271948754787445,0.13992653787136078,0.23356418311595917,0.2998141348361969,0.20045484602451324,0.09896836429834366,0.033017173409461975,0.08344336599111557,0.24953410029411316,0.3001854121685028,0.22483782470226288,0.10898212343454361
1993-08-13,0.025626100599765778,0.0647641196846962,0.14658482372760773,0.27712103724479675,0.3985894024372101,0.08731454610824585,0.12161678820848465,0.330933541059494,0.21078017354011536,0.11056558042764664,0.17914637923240662,0.046957507729530334
