Date,Close,DayRange,Low,Open,ema_15
2006-05-22,37.23,0.0016116304055870765,37.23,37.290001000000004,
2006-05-23,37.959998999999996,0.03319288812415425,37.959998999999996,39.220001,
2006-05-24,36.52,0.028751369112814815,36.52,37.57,
2006-05-25,38.32,0.0,38.32,38.32,
2006-05-26,38.549999,0.00492874202149796,38.549999,38.740002000000004,
2006-05-30,38.169998,0.040607887901906725,38.169998,39.720001,
2006-05-31,38.849998,0.007207284798315837,38.849998,39.130001,
2006-06-01,38.529999,0.0012977680066901586,38.529999,38.580002,
2006-06-02,39.130001,0.006644466990941195,39.130001,39.389998999999996,
2006-06-05,38.130001,0.056123759346347855,38.130001,40.27,38.1389995
2006-06-06,37.009997999999996,0.027560147395846946,37.009997999999996,38.029999,37.9337265
2006-06-07,36.139998999999996,0.039014942972190006,36.139998999999996,37.549999,37.60759422727273
2006-06-08,35.27,0.0031188261979018116,35.27,35.380001,37.182577095041324
2006-06-09,35.07,0.0319360992301112,35.07,36.189999,36.79847216867017
2006-06-12,33.779999,0.05476619463487858,33.779999,35.630001,36.2496588652756
2006-06-13,32.200001,0.02950313572971629,32.200001,33.150002,35.51335743522549
2006-06-14,33.029999,0.014229519050242886,33.029999,33.5,35.061837719729944
2006-06-15,34.939999,0.003148254240075949,34.939999,35.049999,35.03968522523359
2006-06-16,34.57,0.012438530517789982,34.57,35.0,34.95428791155476
2006-06-19,33.599998,0.025892947969818454,33.599998,34.470001,34.70805338218116
2006-06-20,34.34,0.011357018054746459,34.34,34.73,34.64113458542095
2006-06-21,35.860001000000004,0.0050195202169681956,35.860001000000004,36.040001000000004,34.86274666079896
2006-06-22,35.639998999999996,0.015993266442010854,35.639998999999996,36.209998999999996,35.00406526792642
2006-06-23,36.279999,0.006063974808819688,36.279999,36.5,35.23605321921253
2006-06-26,36.630001,0.004640949914251972,36.630001,36.799999,35.4894982702648
2006-06-27,35.48,0.04425025366403616,35.48,37.049999,35.48777131203483
2006-06-28,35.310001,0.017558736404453795,35.310001,35.93,35.455449437119405
2006-06-29,37.959998999999996,0.0,37.959998999999996,37.959998999999996,35.91082208491588
2006-06-30,38.700001,0.00930232534102517,38.700001,39.060001,36.41794552402208
2006-07-03,40.23,0.0,40.23,40.23,37.11104633783625
2006-07-05,39.369999,0.027686056075337882,39.369999,40.459998999999996,37.5217650036842
2006-07-06,39.73,0.006544223508683796,39.73,39.990002000000004,37.92326227574162
2006-07-07,39.029999,0.02177817119595631,39.029999,39.880001,38.12448713469769
2006-07-10,38.669998,0.011895604442493128,38.669998,39.130001,38.22367092838902
2006-07-11,39.759997999999996,0.0,39.759997999999996,39.759997999999996,38.50300312322738
2006-07-12,39.490002000000004,0.02456310333942227,39.490002000000004,40.459998999999996,38.682457464458764
2006-07-13,38.330002,0.030524339654352212,38.330002,39.5,38.618374652738986
2006-07-14,38.970001,0.004105722245169985,38.970001,39.130001,38.68230671587735
2006-07-17,37.400002,0.033957110483576955,37.400002,38.669998,38.449160403899654
2006-07-18,37.0,0.025945918918918818,37.0,37.959998999999996,38.18567669409972
2006-07-19,38.439999,0.0018209938038758976,38.439999,38.509997999999996,38.231917113354314
2006-07-20,36.830002,0.040727665450574775,36.830002,38.330002,37.9770234563808
2006-07-21,35.810001,0.04160843223656989,35.810001,37.299999,37.58301937340247
2006-07-24,36.689999,0.003543227133911888,36.689999,36.82,37.42065203278384
2006-07-25,37.689999,0.002653276801625903,37.689999,37.790001000000004,37.46962420864133
2006-07-26,38.360001000000004,0.0007820124926480573,38.360001000000004,38.389998999999996,37.63151089797927
2006-07-27,37.5,0.04986664,37.5,39.369999,37.6075998256194
2006-07-28,38.779999,0.0,38.779999,38.779999,37.82076331187042
2006-07-31,38.759997999999996,0.0025800568926760024,38.759997999999996,38.860001000000004,37.99153325516671
2006-08-01,39.75,0.0,39.75,39.75,38.311254481500036
2006-08-02,40.66,0.0009837924249877946,40.66,40.700001,38.7382991212273
2006-08-03,39.91,0.01353046855424715,39.91,40.450001,38.951335644640515
2006-08-04,39.59,0.02980550644102045,39.59,40.77,39.06745643652406
2006-08-07,40.119999,0.007477542559260773,40.119999,40.419998,39.25882781170151
2006-08-08,39.720001,0.018378650091171872,39.720001,40.450001,39.342677482301234
2006-08-09,40.580002,0.00689992573189138,40.580002,40.860001000000004,39.56764557642828
2006-08-10,39.75,0.01584908176100629,39.75,40.380001,39.600800926168596
2006-08-11,38.689999,0.04006211010757596,38.689999,40.240002000000004,39.435200575956124
2006-08-14,38.040001000000004,0.021030467375644905,38.040001000000004,38.84,39.181527925782284
2006-08-15,38.560001,0.004149377485752754,38.560001,38.720001,39.0685230301855
2006-08-16,39.189999,0.006889512806570779,39.189999,39.459998999999996,39.09060957015178
2006-08-17,38.279999,0.02115990128421913,38.279999,39.09,38.94322583012418
2006-08-18,38.380001,0.00442933808157013,38.380001,38.549999,38.84082131555615
2006-08-21,40.290001000000004,0.0,40.290001000000004,40.290001000000004,39.10430853090958
2006-08-22,40.5,0.0,40.5,40.5,39.358070616198745
2006-08-23,40.380001,0.0208023768993964,40.380001,41.220001,39.543876140526244
2006-08-24,39.75,0.023647773584905666,39.75,40.689999,39.58135320588511
2006-08-25,39.98,0.009004502251125727,39.98,40.34,39.653834441178724
2006-08-28,39.09,0.02020979790227671,39.09,39.880001,39.551319088237136
2006-08-29,39.349998,0.0,39.349998,39.349998,39.5147152540122
2006-08-30,39.509997999999996,0.014932929128470305,39.509997999999996,40.099998,39.51385757146453
2006-08-31,40.59,0.000246316826804532,40.59,40.599998,39.70951983119825
2006-09-01,40.889998999999996,0.004646686344991213,40.889998999999996,41.080002,39.924152407344025
2006-09-05,42.099998,0.0016627079174683164,42.099998,42.169998,40.31976069691784
2006-09-06,41.700001,0.021103140980740027,41.700001,42.580002,40.570713479296415
2006-09-07,40.299999,0.016625360214028884,40.299999,40.970001,40.521492664878885
2006-09-08,39.240002000000004,0.009174209522211423,39.240002000000004,39.599998,40.28849436217364
2006-09-11,36.400002,0.03791200341142827,36.400002,37.779999,39.58149575086934
2006-09-12,36.07,0.024397033545883007,36.07,36.950001,38.943041977984
2006-09-13,36.349998,0.01072913401535826,36.349998,36.740002000000004,38.471579436532366
2006-09-14,34.950001,0.048354733952654126,34.950001,36.639998999999996,37.831292448071935
2006-09-15,35.23,0.006812404200965273,35.23,35.470001,37.358330184786126
2006-09-18,36.150002,0.002489626418278024,36.150002,36.240002000000004,37.13863415118865
2006-09-19,34.68,0.039504008073817765,34.68,36.049999,36.691609760063436
2006-09-20,34.360001000000004,0.02677526115322268,34.360001000000004,35.279999,36.267680894597355
2006-09-21,34.799999,0.00919540256308629,34.799999,35.119999,36.0008296410342
2006-09-22,34.849998,0.02295563976789902,34.849998,35.650002,35.79158752448253
2006-09-25,34.459998999999996,0.011027307342638262,34.459998999999996,34.84,35.54948052003116
2006-09-26,35.630001,0.00028060622282878844,35.630001,35.639998999999996,35.56412060729822
2006-09-27,36.389998999999996,0.0005496290340651179,36.389998999999996,36.41,35.71428031506218
2006-09-28,35.959998999999996,0.02030033426864122,35.959998999999996,36.689999,35.75895643959633
2006-09-29,35.650002,0.015988750856171137,35.650002,36.220001,35.739146541487905
