Date,0,1,2,3
2014-09-18,0.21340776010994778,0.18823427013027752,0.21544361388565797,0.382914355874117
2014-09-19,0.2708444011810707,0.14188447374359195,0.19172696366979902,0.39554416140553905
2014-09-22,0.2708444011810707,0.14188447374359195,0.19172696366979902,0.39554416140553905
2014-09-23,0.2708444011810707,0.14188447374359195,0.19172696366979902,0.39554416140553905
2014-09-24,0.18932567960177024,0.3002635612029583,0.18996126192166884,0.32044949727360345
2014-09-25,0.22057811246821837,0.1928341583824166,0.26317178265304325,0.3234159464963214
2014-09-26,0.22057811246821837,0.1928341583824166,0.26317178265304325,0.3234159464963214
2014-09-29,0.22057811246821837,0.1928341583824166,0.26317178265304325,0.3234159464963214
2014-09-30,0.23897683929188845,0.24532192370052405,0.22856531367087762,0.2871359233367085
2014-10-01,0.2727597063302973,0.14865354042087695,0.23416648238977536,0.3444202708590525
2014-10-02,0.2727597063302973,0.14865354042087695,0.23416648238977536,0.3444202708590525
2014-10-03,0.2727597063302973,0.14865354042087695,0.23416648238977536,0.3444202708590525
2014-10-06,0.2827515068619452,0.14371498477362385,0.1973409226305288,0.3761925857339045
2014-10-07,0.2708444011810707,0.14188447374359195,0.19172696366979902,0.39554416140553905
2014-10-08,0.28885106458541976,0.15015372930345436,0.17327095566602688,0.3877242504451004
2014-10-09,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-10,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-13,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-14,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-15,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-16,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-17,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-20,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-21,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-22,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-23,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-24,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-27,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-28,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-29,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-30,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-10-31,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-03,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-04,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-05,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-06,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-07,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-10,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-11,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-12,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-13,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-14,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-17,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-18,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-19,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-20,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-21,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-24,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-25,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-26,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-11-28,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-01,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-02,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-03,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-04,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-05,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-08,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-09,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-10,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-11,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-12,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-15,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-16,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-17,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-18,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-19,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-22,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-23,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-24,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-26,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-29,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-30,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2014-12-31,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-02,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-05,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-06,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-07,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-08,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-09,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-12,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-13,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-14,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-15,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-16,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-20,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-21,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-22,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-23,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-26,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-27,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-28,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-29,0.398600150934062,0.16285389539830877,0.16608134766661864,0.2724646060010118
2015-01-30,0.1707000395743133,0.3386091494254539,0.18209560671238945,0.3085952042878444
2015-02-02,0.19249613955802927,0.15777372195452483,0.30472863658017696,0.34500150190727064
2015-02-03,0.20461507504253645,0.2021715639065678,0.23239297855960875,0.36082038249128834
2015-02-04,0.22057811246821837,0.1928341583824166,0.26317178265304325,0.3234159464963214
2015-02-05,0.21888981218265102,0.21896419843789497,0.2744783556661321,0.28766763371332166
2015-02-06,0.21851931772926902,0.2485090142453134,0.2613982745357915,0.2715733934896255
2015-02-09,0.22684467748506168,0.23589269406754623,0.2723201309788472,0.2649424974685441
2015-02-10,0.19483974437202975,0.22756430993312513,0.28850283437268637,0.28909311132215787
2015-02-11,0.15153584309116713,0.3686260102989638,0.23172863341075473,0.24810951319911106
2015-02-12,0.14517749812840292,0.32182355328196693,0.2423367379747543,0.29066221061487507
2015-02-13,0.22684467748506168,0.23589269406754623,0.2723201309788472,0.2649424974685441
2015-02-17,0.22684467748506168,0.23589269406754623,0.2723201309788472,0.2649424974685441
