Date,0
2016-03-09,0.13
2016-03-10,0.1384
2016-03-11,0.16319999999999996
2016-03-14,0.1592
2016-03-15,0.13240000000000002
2016-03-16,0.13360000000000002
2016-03-17,0.1152
2016-03-18,0.1208
2016-03-21,0.11839999999999998
2016-03-22,0.09720000000000002
2016-03-23,0.11960000000000001
2016-03-24,0.08520000000000003
2016-03-28,0.10079999999999999
2016-03-29,0.07640000000000002
2016-03-30,0.08680000000000002
2016-03-31,0.07200000000000002
2016-04-01,0.08320000000000004
2016-04-04,0.08920000000000002
2016-04-05,0.07200000000000002
2016-04-06,0.08960000000000003
2016-04-07,0.13080000000000003
2016-04-08,0.12840000000000001
2016-04-11,0.1376
2016-04-12,0.12719999999999998
2016-04-13,0.128
2016-04-14,0.13480000000000003
2016-04-15,0.12080000000000002
2016-04-18,0.1116
2016-04-19,0.0968
2016-04-20,0.08560000000000001
2016-04-21,0.08680000000000002
2016-04-22,0.09400000000000003
2016-04-25,0.09360000000000002
2016-04-26,0.08360000000000004
2016-04-27,0.07800000000000004
2016-04-28,0.0968
2016-04-29,0.10320000000000001
2016-05-02,0.07960000000000003
2016-05-03,0.10800000000000001
2016-05-04,0.09880000000000001
2016-05-05,0.1072
2016-05-06,0.1188
2016-05-09,0.10800000000000001
2016-05-10,0.0876
2016-05-11,0.08440000000000002
2016-05-12,0.09280000000000004
2016-05-13,0.10120000000000001
2016-05-16,0.10560000000000003
2016-05-17,0.13080000000000003
2016-05-18,0.12360000000000002
2016-05-19,0.13880000000000003
2016-05-20,0.1144
2016-05-23,0.10599999999999998
2016-05-24,0.10240000000000002
2016-05-25,0.09440000000000001
2016-05-26,0.09000000000000002
2016-05-27,0.08960000000000001
2016-05-31,0.08880000000000003
2016-06-01,0.11480000000000003
2016-06-02,0.098
2016-06-03,0.1008
2016-06-06,0.09280000000000001
2016-06-07,0.08800000000000002
2016-06-08,0.10080000000000004
2016-06-09,0.10800000000000003
2016-06-10,0.08960000000000003
2016-06-13,0.13359999999999997
2016-06-14,0.14
2016-06-15,0.11240000000000004
2016-06-16,0.10800000000000001
2016-06-17,0.1052
2016-06-20,0.12360000000000002
2016-06-21,0.11359999999999999
2016-06-22,0.1056
2016-06-23,0.08720000000000003
2016-06-24,0.1904
2016-06-27,0.21559999999999999
2016-06-28,0.21960000000000002
2016-06-29,0.2552
2016-06-30,0.23359999999999995
2016-07-01,0.2624
2016-07-05,0.19240000000000002
2016-07-06,0.22000000000000003
2016-07-07,0.16159999999999997
2016-07-08,0.13759999999999997
2016-07-11,0.1048
2016-07-12,0.10280000000000002
2016-07-13,0.1072
2016-07-14,0.0944
2016-07-15,0.09120000000000003
2016-07-18,0.08360000000000001
2016-07-19,0.058800000000000026
2016-07-20,0.07680000000000002
2016-07-21,0.09880000000000001
2016-07-22,0.08480000000000003
2016-07-25,0.09960000000000001
2016-07-26,0.07760000000000002
2016-07-27,0.08480000000000003
2016-07-28,0.08160000000000003
2016-07-29,0.09160000000000004
2016-08-01,0.09520000000000003
2016-08-02,0.0932
2016-08-03,0.07880000000000004
2016-08-04,0.08160000000000002
2016-08-05,0.06280000000000001
2016-08-08,0.09120000000000003
2016-08-09,0.08120000000000002
2016-08-10,0.0864
2016-08-11,0.08400000000000002
2016-08-12,0.0888
2016-08-15,0.08560000000000004
2016-08-16,0.09759999999999999
2016-08-17,0.07240000000000002
2016-08-18,0.08440000000000002
2016-08-19,0.08560000000000002
2016-08-22,0.07920000000000002
2016-08-23,0.08640000000000005
2016-08-24,0.09880000000000003
2016-08-25,0.08400000000000002
2016-08-26,0.08440000000000003
2016-08-29,0.07560000000000003
2016-08-30,0.08600000000000002
2016-08-31,0.07200000000000002
2016-09-01,0.07880000000000002
2016-09-02,0.08360000000000001
2016-09-06,0.08320000000000002
2016-09-07,0.07560000000000003
2016-09-08,0.07720000000000002
2016-09-09,0.18960000000000002
2016-09-12,0.19519999999999998
2016-09-13,0.156
2016-09-14,0.24240000000000003
2016-09-15,0.1668
2016-09-16,0.17040000000000002
2016-09-19,0.13879999999999998
2016-09-20,0.14159999999999998
2016-09-21,0.1288
2016-09-22,0.10200000000000004
2016-09-23,0.126
2016-09-26,0.11960000000000001
2016-09-27,0.09720000000000002
2016-09-28,0.10359999999999997
2016-09-29,0.11600000000000002
2016-09-30,0.10639999999999997
2016-10-03,0.09400000000000003
2016-10-04,0.09920000000000001
2016-10-05,0.08120000000000001
2016-10-06,0.08400000000000002
2016-10-07,0.1008
2016-10-10,0.0964
2016-10-11,0.08640000000000002
2016-10-12,0.09640000000000003
2016-10-13,0.1092
2016-10-14,0.1208
2016-10-17,0.122
2016-10-18,0.1252
2016-10-19,0.12360000000000002
2016-10-20,0.1184
2016-10-21,0.12079999999999998
2016-10-24,0.08360000000000001
2016-10-25,0.07600000000000004
2016-10-26,0.06920000000000004
2016-10-27,0.08680000000000003
2016-10-28,0.08440000000000002
2016-10-31,0.09760000000000002
2016-11-01,0.08440000000000002
2016-11-02,0.1148
2016-11-03,0.1368
2016-11-04,0.12120000000000002
2016-11-07,0.14159999999999998
2016-11-08,0.1272
2016-11-09,0.12880000000000003
2016-11-10,0.1324
2016-11-11,0.14600000000000002
2016-11-14,0.11919999999999999
2016-11-15,0.11920000000000001
2016-11-16,0.1432
2016-11-17,0.0992
2016-11-18,0.09960000000000001
2016-11-21,0.0992
2016-11-22,0.08280000000000001
2016-11-23,0.08280000000000001
2016-11-25,0.08680000000000003
2016-11-28,0.09040000000000001
2016-11-29,0.07960000000000003
2016-11-30,0.0956
