Date,Close,DayRange,Low,Open,ema_15
1994-01-03,12.57,0.06762132060461414,12.57,13.42,
1994-01-04,11.91,0.0806045340050377,11.91,12.87,
1994-01-05,10.94,0.048446069469835575,10.94,11.47,
1994-01-06,11.27,0.04170363797692996,11.27,11.74,
1994-01-07,10.96,0.1076642335766423,10.96,12.14,
1994-01-10,10.74,0.05214152700186224,10.74,11.3,
1994-01-11,11.29,0.0699734278122233,11.29,12.08,
1994-01-12,11.65,0.0652360515021459,11.65,12.41,
1994-01-13,12.08,0.0629139072847682,12.08,12.84,
1994-01-14,11.15,0.006278026905829621,11.15,11.22,11.456000000000001
1994-01-17,11.88,0.01599326599326595,11.88,12.07,11.53309090909091
1994-01-18,11.63,0.007738607050730856,11.63,11.72,11.550710743801654
1994-01-19,11.76,0.0331632653061225,11.76,12.15,11.588763335837717
1994-01-20,11.16,0.0600358422939068,11.16,11.83,11.510806365685404
1994-01-21,11.09,0.010820559062218304,11.09,11.21,11.434296117378967
1994-01-24,11.6,0.028448275862068974,11.6,11.93,11.464424096037336
1994-01-25,11.38,0.050966608084358524,11.38,11.96,11.449074260394184
1994-01-26,11.17,0.06266786034019689,11.17,11.87,11.39833348577706
1994-01-27,10.3,0.09514563106796103,10.3,11.28,11.19863648836305
1994-01-28,9.94,0.037223340040241554,9.94,10.31,10.969793490478859
1994-01-31,10.63,0.0536218250235182,10.63,11.2,10.908012855846339
1994-02-01,10.65,0.05258215962441319,10.65,11.21,10.861101427510642
1994-02-02,10.61,0.023562676720075403,10.61,10.86,10.815446622508707
1994-02-03,10.75,0.04744186046511626,10.75,11.26,10.803547236598034
1994-02-04,15.25,0.024918032786885296,15.25,15.63,11.61199319358021
1994-02-07,13.96,0.10100286532951278,13.96,15.37,12.038903522020172
1994-02-08,13.66,0.05710102489019029,13.66,14.44,12.333648336198323
1994-02-09,13.3,0.04436090225563909,13.3,13.89,12.509348638707719
1994-02-10,14.24,0.050561797752809036,14.24,14.96,12.824012522579043
1994-02-11,14.46,0.04979253112033187,14.46,15.18,13.121464791201035
1994-02-14,14.28,0.0238095238095238,14.28,14.62,13.33210755643721
1994-02-15,13.4,0.055970149253731345,13.4,14.15,13.34445163708499
1994-02-16,13.13,0.019801980198019785,13.13,13.39,13.305460430342265
1994-02-17,13.79,0.03915881073241486,13.79,14.33,13.393558533916398
1994-02-18,14.7,0.04761904761904769,14.7,15.4,13.631093345931598
1994-02-22,13.52,0.12204142011834322,13.52,15.17,13.610894555762217
1994-02-23,13.91,0.016534867002156752,13.91,14.14,13.66527736380545
1994-02-24,15.96,0.021929761904761706,15.96,16.309998999999998,14.082499661295367
1994-02-25,14.8,0.02635135135135127,14.8,15.19,14.212954268332574
1994-02-28,14.87,0.022864828513786257,14.87,15.21,14.332417128635742
1994-03-01,15.83,0.07643720783322805,15.83,17.040001,14.604704923429242
1994-03-02,16.08,0.11567170398009977,16.08,17.940001000000002,14.872940391896652
1994-03-03,16.360001,0.018948592973802462,16.360001,16.67,15.143315047915442
1994-03-04,16.0,0.039374937499999874,16.0,16.629998999999998,15.299075948294453
1994-03-07,14.26,0.049088359046283385,14.26,14.96,15.110153048604552
1994-03-08,16.23,0.009858225508317876,16.23,16.389999,15.313761585221906
1994-03-09,14.41,0.04094378903539208,14.41,15.0,15.149441296999742
1994-03-10,16.549999,0.022960786885848152,16.549999,16.93,15.404088152090697
1994-03-11,14.87,0.08540679219905853,14.87,16.139999,15.306981215346934
1994-03-14,16.610001,0.0523780221325694,16.610001,17.48,15.543893903465673
1994-03-15,14.78,0.027063599458728035,14.78,15.18,15.40500410283555
1994-03-16,14.51,0.09510682288077194,14.51,15.89,15.242276084138178
1994-03-17,12.76,0.04467084639498435,12.76,13.33,14.790953159749417
1994-03-18,13.32,0.03153153153153153,13.32,13.74,14.523507130704068
1994-03-21,14.34,0.05090655509065554,14.34,15.07,14.490142197848783
1994-03-22,13.39,0.0433159073935773,13.39,13.97,14.290116343694459
1994-03-23,12.31,0.03655564581640936,12.31,12.76,13.930095190295466
1994-03-24,13.43,0.05286671630677594,13.43,14.14,13.839168792059926
1994-03-25,13.67,0.011704462326261898,13.67,13.83,13.808410829867212
1994-03-28,14.9,0.08993288590604014,14.9,16.24,14.006881588073174
1994-03-29,16.49,0.02850206185567019,16.49,16.959999,14.458357662968961
1994-03-30,18.59,0.013448090371167294,18.59,18.84,15.209565360610968
1994-03-31,20.450001,0.07286063213395451,20.450001,21.940001000000002,16.162371840499883
1994-04-04,23.870001000000002,0.18558851338129384,23.870001000000002,28.299999,17.563758960408997
1994-04-05,18.129998999999998,0.1930502036983014,18.129998999999998,21.629998999999998,17.66671169488009
1994-04-06,17.379998999999998,0.055235964052702306,17.379998999999998,18.34,17.6145821139928
1994-04-07,16.98,0.0742049469964663,16.98,18.24,17.49920354781229
1994-04-08,16.92,0.03900709219858135,16.92,17.58,17.393893811846418
1994-04-11,16.610001,0.06321486675407181,16.610001,17.66,17.25136784605616
1994-04-12,16.42,0.06272844092570028,16.42,17.450001,17.10021005586413
1994-04-13,17.02,0.05522908343125736,17.02,17.959999,17.08562640934338
1994-04-14,16.27,0.06084818684695772,16.27,17.26,16.937330698553673
1994-04-15,15.98,0.04255319148936168,15.98,16.66,16.763270571543913
1994-04-18,17.219998999999998,0.03832752835816078,17.219998999999998,17.879998999999998,16.846312103990474
1994-04-19,16.93,0.049025398700531714,16.93,17.76,16.861528085083116
1994-04-20,17.01,0.06643145208700751,17.01,18.139999,16.88852297870437
1994-04-21,14.93,0.10917608841259197,14.93,16.559998999999998,16.53242789166721
1994-04-22,14.94,0.03078982597054892,14.94,15.4,16.24289554772772
1994-04-25,14.26,0.07363253856942502,14.26,15.31,15.882369084504498
1994-04-26,13.8,0.07246376811594203,13.8,14.8,15.5037565236855
1994-04-28,14.51,0.025499655410062095,14.51,14.88,15.323073519379045
1994-04-29,13.77,0.04139433551198259,13.77,14.34,15.040696515855583
1994-05-02,14.11,0.047484053862508854,14.11,14.78,14.871478967518204
1994-05-03,13.81,0.04634322954380875,13.81,14.45,14.678482791605804
1994-05-04,14.29,0.0356892932120365,14.29,14.8,14.607849556768384
1994-05-05,14.56,0.05357142857142853,14.56,15.34,14.59914963735595
1994-05-06,15.08,0.030503978779840787,15.08,15.54,14.686576976018504
1994-05-09,16.16,0.030321782178217724,16.16,16.65,14.954472071287867
1994-05-10,15.19,0.057932850559578725,15.19,16.07,14.99729533105371
1994-05-11,15.55,0.04694540192926054,15.55,16.280001000000002,15.097787089043944
1994-05-12,15.46,0.045278137128072396,15.46,16.16,15.163643981945045
1994-05-13,14.54,0.10797806052269611,14.54,16.110001,15.050254167045946
1994-05-16,14.67,0.022494887525562376,14.67,15.0,14.981117045764865
1994-05-17,14.08,0.08096590909090913,14.08,15.22,14.817277582898527
1994-05-18,12.55,0.10119521912350593,12.55,13.82,14.405045295098795
1994-05-19,12.33,0.010543390105433965,12.33,12.46,14.02776433235356
1994-05-20,12.79,0.018764659890539503,12.79,13.03,13.80271627192564
1994-05-23,13.49,0.03335804299481092,13.49,13.94,13.74585876793916
1994-05-24,12.73,0.03456402199528669,12.73,13.17,13.561157173768404
1994-05-25,12.43,0.08366854384553507,12.43,13.47,13.35549223308324
1994-05-26,12.5,0.012800000000000011,12.5,12.66,13.199948190704468
1994-05-27,12.49,0.04163330664531622,12.49,13.01,13.070866701485475
1994-05-31,13.03,0.03300076745970848,13.03,13.46,13.06343639212448
1994-06-01,12.72,0.05896226415094339,12.72,13.47,13.00099341173821
1994-06-02,12.73,0.025923016496465046,12.73,13.06,12.951721882331263
1994-06-03,12.19,0.09598031173092698,12.19,13.36,12.81322699463467
1994-06-06,13.03,0.0,13.03,13.03,12.852640268337456
1994-06-07,13.05,0.08199233716475084,13.05,14.12,12.888523855912464
1994-06-08,13.32,0.030030030030030058,13.32,13.72,12.96697406392838
1994-06-09,13.21,0.0052990158970475775,13.21,13.28,13.011160597759583
1994-06-10,12.69,0.0275807722616233,12.69,13.04,12.952767761803294
1994-06-13,11.92,0.057885906040268414,11.92,12.61,12.764991805111785
1994-06-14,11.6,0.028448275862068974,11.6,11.93,12.553175113273278
1994-06-15,11.52,0.07552083333333343,11.52,12.39,12.365325092678138
1994-06-16,11.22,0.05971479500891265,11.22,11.89,12.157084166736658
1994-06-17,12.31,0.0016246953696181618,12.31,12.33,12.184887045511811
1994-06-20,13.96,0.01790830945558739,13.96,14.21,12.507634855418754
1994-06-21,14.7,0.01972789115646265,14.7,14.99,12.90624669988807
1994-06-22,14.02,0.052781740370898736,14.02,14.76,13.108747299908421
1994-06-23,14.12,0.01133144475920681,14.12,14.28,13.292611427197798
1994-06-24,16.719998999999998,0.03289479861811007,16.719998999999998,17.27,13.915772804070926
1994-06-27,15.53,0.14037340631036707,15.53,17.709999,14.209268657876212
1994-06-28,15.04,0.047207446808510696,15.04,15.75,14.360310720080538
1994-06-29,14.42,0.022884882108183083,14.42,14.75,14.37116331642953
1994-06-30,14.97,0.030728122912491586,14.97,15.43,14.480042713442343
1994-07-01,14.36,0.06267409470752092,14.36,15.26,14.458216765543735
1994-07-05,14.92,0.037533512064343195,14.92,15.48,14.542177353626693
1994-07-06,14.7,0.06326530612244909,14.7,15.63,14.570872380240022
1994-07-07,14.01,0.04496788008565316,14.01,14.64,14.468895583832746
1994-07-08,13.26,0.12217194570135755,13.26,14.88,14.249096386772246
1994-07-11,13.83,0.05639913232104117,13.83,14.61,14.172897043722747
1994-07-12,13.4,0.05671641791044774,13.4,14.16,14.032370308500429
1994-07-13,12.42,0.0450885668276973,12.42,12.98,13.73921207059126
1994-07-14,11.64,0.10652920962199314,11.64,12.88,13.357537148665577
1994-07-15,11.28,0.023049645390070903,11.28,11.54,12.979803121635472
1994-07-18,11.44,0.020979020979020997,11.44,11.68,12.699838917701749
1994-07-19,11.65,0.022317596566523587,11.65,11.91,12.508959114483249
1994-07-20,11.7,0.036752136752136885,11.7,12.13,12.361875639122658
1994-07-21,11.65,0.07811158798283263,11.65,12.56,12.23244370473672
1994-07-22,11.22,0.05971479500891265,11.22,11.89,12.048363031148225
1994-07-25,11.46,0.08027923211169283,11.46,12.38,11.941387934575822
1994-07-26,11.66,0.030874785591766676,11.66,12.02,11.890226491925672
1994-07-27,11.93,0.02766135792120705,11.93,12.26,11.897458038848278
1994-07-28,12.03,0.009975062344139734,12.03,12.15,11.9215565772395
1994-07-29,11.13,0.054806828391733994,11.13,11.74,11.77763719955959
1994-08-01,11.17,0.05282005371530885,11.17,11.76,11.667157708730574
1994-08-02,11.27,0.014196983141082533,11.27,11.43,11.594947216234106
1994-08-03,11.35,0.022907488986784123,11.35,11.61,11.550411358736996
