Date,0,1,2,3
2014-09-18,0.2680747000480824,0.1976264664166105,0.21875813874821642,0.3155406947870908
2014-09-19,0.2771816054118906,0.19571147824752028,0.19490010202649496,0.3322068143140942
2014-09-22,0.2771816054118906,0.19571147824752028,0.19490010202649496,0.3322068143140942
2014-09-23,0.2771816054118906,0.19571147824752028,0.19490010202649496,0.3322068143140942
2014-09-24,0.20303046322214535,0.23479876410971273,0.22993734780161545,0.3322334248665263
2014-09-25,0.18488552462081814,0.23461820709546993,0.25747126472353593,0.3230250035601766
2014-09-26,0.18488552462081814,0.23461820709546993,0.25747126472353593,0.3230250035601766
2014-09-29,0.18488552462081814,0.23461820709546993,0.25747126472353593,0.3230250035601766
2014-09-30,0.21524489788840367,0.22059942167228686,0.23167923834583926,0.3324764420934702
2014-10-01,0.23331798958957065,0.21490269608738635,0.20490115204497877,0.34687816227806434
2014-10-02,0.23331798958957065,0.21490269608738635,0.20490115204497877,0.34687816227806434
2014-10-03,0.23331798958957065,0.21490269608738635,0.20490115204497877,0.34687816227806434
2014-10-06,0.2480243640140958,0.20759204988237556,0.19997955044043125,0.34440403566309746
2014-10-07,0.2771816054118906,0.19571147824752028,0.19490010202649496,0.3322068143140942
2014-10-08,0.32311559746406365,0.17853711219747478,0.18910729689595154,0.30923999344251
2014-10-09,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-10,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-13,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-14,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-15,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-16,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-17,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-20,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-21,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-22,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-23,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-24,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-27,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-28,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-29,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-30,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-10-31,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-03,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-04,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-05,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-06,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-07,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-10,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-11,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-12,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
2014-11-13,0.3880857223926196,0.15582263069941196,0.1814778939724675,0.2746137529355006
