Date,0,1,2,3
2015-04-24,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-04-27,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-04-28,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-04-29,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-04-30,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-01,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-04,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-05,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-06,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-07,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-08,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-11,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-12,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-13,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-14,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-15,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-18,0.1601343168663716,0.24668412885216884,0.3115477408873264,0.2816338133941335
2015-05-19,0.1603523039158808,0.359826232528021,0.24956923871835915,0.2302522248377395
2015-05-20,0.2576579983152694,0.24058144075361765,0.28952748816494195,0.2122330727661711
2015-05-21,0.2505955494920286,0.3458733850158914,0.24025141116353865,0.16327965432854163
2015-05-22,0.21795520323187842,0.27511762054922895,0.2846625403423342,0.22226463587655917
2015-05-26,0.19685646354082761,0.3435133843559265,0.25102936705147305,0.20860078505177307
2015-05-27,0.23911261694355543,0.1660752898657033,0.2788250245714935,0.31598706861924775
2015-05-28,0.21902584957536575,0.15692364978208248,0.24327397298488806,0.38077652765766434
2015-05-29,0.22248081745701723,0.2594873203819093,0.2394645553866226,0.2785673067744513
2015-06-01,0.21877785246584958,0.19446514666484047,0.24864133533989374,0.33811566552941597
2015-06-02,0.21850416452353466,0.2418783166296363,0.27696041321708886,0.26265710562974076
2015-06-03,0.21850416452353466,0.2418783166296363,0.27696041321708886,0.26265710562974076
2015-06-04,0.24094208489712063,0.288746929051409,0.24757093957823437,0.22274004647323684
2015-06-05,0.23911261694355543,0.1660752898657033,0.2788250245714935,0.31598706861924775
2015-06-08,0.23911261694355543,0.1660752898657033,0.2788250245714935,0.31598706861924775
2015-06-09,0.26268179734617714,0.35629762402238746,0.21227341474208264,0.16874716388935296
2015-06-10,0.21850416452353466,0.2418783166296363,0.27696041321708886,0.26265710562974076
2015-06-11,0.21850416452353466,0.2418783166296363,0.27696041321708886,0.26265710562974076
2015-06-12,0.21850416452353466,0.2418783166296363,0.27696041321708886,0.26265710562974076
2015-06-15,0.24094208489712063,0.288746929051409,0.24757093957823437,0.22274004647323684
2015-06-16,0.26268179734617714,0.35629762402238746,0.21227341474208264,0.16874716388935296
2015-06-17,0.21795520323187842,0.27511762054922895,0.2846625403423342,0.22226463587655917
2015-06-18,0.21226373889797567,0.2750743259881076,0.2876328620713185,0.22502907304259925
