Date,0,1,2,3,4,5
2014-06-12,2.6323878796166145e-07,0.05134392478034097,0.3754971275539556,0.40718189678595595,0.16470398192987346,0.0012728057110885163
2014-06-13,1.6114406502942203e-07,0.04557588731269416,0.5531709222405433,0.30746428416588206,0.09353776185210519,0.0002509832847106556
2014-06-16,5.171389695417714e-08,0.02320316407589984,0.30864307351082304,0.5108209520491396,0.15693250132830885,0.0004002573219291371
2014-06-17,3.622288048605178e-08,0.018902580456212414,0.3342682383553196,0.48660910833310816,0.15995321629983397,0.0002668203326418914
2014-06-18,6.640422969558608e-08,0.022013265248662886,0.3493362392472083,0.4950620152589327,0.13340846615320853,0.00017994768775822704
2014-06-19,6.571871624864384e-08,0.0209300043451036,0.35775479087032575,0.4889437012229165,0.13209869206663516,0.00027274577629924935
2014-06-20,5.6387943459830755e-08,0.016371259345984386,0.35798386227536394,0.44117342325505976,0.18419271998631903,0.00027867874932686713
2014-06-23,3.7346311098690104e-08,0.01630222366617985,0.32453959817045214,0.4729282406354482,0.18598392665026045,0.00024597353134541414
2014-06-24,3.2915011833798474e-07,0.06776447825776018,0.39868288613380987,0.3986488104460156,0.13367412447519747,0.0012293715370966325
2014-06-25,1.3894747098437888e-07,0.04600696887033687,0.5841879013413569,0.2830481839449916,0.08657820453706656,0.0001786023587750246
2014-06-26,6.74157792491023e-08,0.026676814821592586,0.3360274798505283,0.49113019550125003,0.14578614625756753,0.0003792961532839863
2014-06-27,5.640837560629906e-08,0.020686827307156295,0.3453477358193872,0.4649552049776749,0.16868642743320872,0.0003237480542001442
2014-06-30,2.5399518152883664e-08,0.016538031856481877,0.3442754422743553,0.480713662570892,0.15825683654838116,0.00021600135037270552
2014-07-01,1.266792755582501e-07,0.02311078522374349,0.3482443534052381,0.48344500943535246,0.14494517641964522,0.00025454883674354745
2014-07-02,1.0405325096323339e-07,0.024416135995034147,0.3477736594213137,0.49386609835358614,0.13359929563901665,0.0003447065377973903
2014-07-03,7.208706265126278e-08,0.015069720089702875,0.3382117899244331,0.45828963924465993,0.18813523715801497,0.0002935414961282405
2014-07-07,3.6075368676402245e-08,0.015308664546365699,0.3085898234349197,0.4747389540400006,0.20107081149723652,0.00029171040610733855
2014-07-08,3.5310057027363045e-07,0.0654548349489399,0.40203792125629717,0.38224065490178977,0.14906556141313693,0.0012006743792668895
2014-07-09,1.4900863712302258e-07,0.05319978561192466,0.5733043918702537,0.2944455705444211,0.07885766118263346,0.00019244178213071925
2014-07-10,3.304763143544739e-07,0.07206364191340248,0.45399887551409585,0.3698879496616442,0.10334613806292674,0.0007030643716180651
2014-07-11,1.9724564716468738e-07,0.0496209135531851,0.5865582257022514,0.2817359017918077,0.0819283373281923,0.00015642437891392547
2014-07-14,6.380808981123167e-08,0.025938661084057985,0.36035816461541886,0.49331575308348696,0.12018922615456723,0.00019813125437775477
2014-07-15,4.112414960179356e-08,0.021926362242494318,0.36371045395854695,0.4780971125483319,0.13601976864170215,0.0002462614847757083
2014-07-16,4.893199789378833e-08,0.019629351139371486,0.36718713711295925,0.4621703916893446,0.15077512621016406,0.00023794491616514944
2014-07-17,9.86474218166726e-07,0.1025953438673312,0.4164025258321074,0.36969347382605927,0.1096669852024019,0.0016406847978854147
2014-07-18,2.367688326184008e-06,0.11942133233488231,0.6268948995278592,0.20514184595799873,0.04823522019281542,0.0003043342981177496
2014-07-21,8.832058074256334e-07,0.10423333902807742,0.37047936201224535,0.446412677192799,0.07804908172657488,0.0008246568344948451
2014-07-22,2.955280275985396e-07,0.05328011896936833,0.43408340786438837,0.3864561441290548,0.12569379562964442,0.0004862378795156038
2014-07-23,1.2142460253369228e-07,0.041412324848475596,0.4131137914706056,0.43177089686918185,0.11344250006832196,0.00026036531881389903
2014-07-24,5.606412142419275e-08,0.025979918242776318,0.39516787105932016,0.45447305134944294,0.12413082283993748,0.0002482804444045315
2014-07-25,4.798554910029538e-08,0.021445238691586224,0.36886193422037733,0.4621453901267119,0.147277357606647,0.0002700313691297532
2014-07-28,5.8986294708398354e-08,0.021509033415690052,0.3445910567156324,0.48009392221965413,0.15348938729914421,0.0003165413635845899
2014-07-29,1.6845037673020425e-07,0.04709044983944396,0.4498719700250693,0.3775392027335125,0.12491746682824355,0.0005807421233504296
2014-07-30,7.661961758940001e-08,0.02136513068396695,0.3303432191183635,0.4610162673559072,0.18672007912576385,0.0005552270963813964
2014-07-31,0.00016298768434861314,0.3003317026138285,0.14105075261020303,0.3988040522859606,0.08157350244701096,0.07807700235864941
2014-08-01,0.000805501083016821,0.4352808806442121,0.21215673179227842,0.18455688621361957,0.03963892931395534,0.12756107095291883
2014-08-04,0.0007935710327567489,0.45815253862321265,0.20063045650521952,0.25196315546172815,0.0479440650465635,0.040516213330519524
2014-08-05,0.00369158194699269,0.6206429857284602,0.09456159012060768,0.10107752880247921,0.028699365728400594,0.15132694767306146
2014-08-06,0.0006417783826340575,0.4281448365737932,0.3468581798648374,0.0985643677719517,0.08517415814330012,0.040616679263483925
2014-08-07,0.0006954014805377252,0.41422026901082876,0.2590906714256031,0.1281370407928823,0.1131446265844086,0.0847119907057394
2014-08-08,0.0006393724788029401,0.29128480540943286,0.3725922421448159,0.11180867963398013,0.19454595635054805,0.02912894398241744
2014-08-11,0.0001529876678345422,0.2528640829209621,0.5450245432679965,0.09647272660650898,0.09998936536011205,0.005496294176586532
2014-08-12,3.4766508367094635e-05,0.14821411847554922,0.5134027545918378,0.13854783962751946,0.1937133438885738,0.006087176908151858
2014-08-13,1.8656835063088826e-05,0.11652204873950006,0.6271579813637724,0.15111745021943976,0.10433897638080729,0.0008448864614166397
2014-08-14,1.5702992222672768e-06,0.056782936328106166,0.3971976120077227,0.39385597358962365,0.150891251945113,0.0012706558302107212
2014-08-15,2.3476717945498937e-07,0.023377149985816723,0.3906458803997411,0.4161111433963787,0.1694160477203112,0.00044954373057383293
2014-08-18,4.7592887799246104e-07,0.02807744954985073,0.3700110012451639,0.45574784044114286,0.1458246173362328,0.00033861549873484456
2014-08-19,1.5875312735949005e-07,0.023748855681040407,0.35285437190241353,0.5076416208444055,0.11548357217714744,0.00027142064186457915
2014-08-20,7.322641999846508e-08,0.013999568526330594,0.3269827721819603,0.49575376921889197,0.16299253812988923,0.00027127871650743955
2014-08-21,4.6134137782539086e-08,0.01281788184889776,0.30239261856725536,0.4920577214864723,0.19249087873147183,0.0002408532317639734
2014-08-22,1.4296609711702473e-08,0.01104329659558749,0.30563306000392826,0.5079232940558601,0.17521146306551094,0.00018887198250594158
2014-08-25,3.0322969473203333e-08,0.012283959831871097,0.3062416300084192,0.49980842045953283,0.18144480819227768,0.00022115118493049935
2014-08-26,2.3664995262754298e-08,0.012559176527786545,0.28842704449226725,0.5099935409633651,0.18877608082519629,0.00024413352639230754
2014-08-27,1.654974196870852e-08,0.010149090864484385,0.2878360663861681,0.4977876323042794,0.20399639631715963,0.0002307975781668884
2014-08-28,1.6110849376160998e-08,0.010142120935427514,0.281213304221318,0.4982800100903578,0.21011324765972095,0.00025130098232889535
2014-08-29,1.657265129334928e-08,0.010039443507985326,0.27233494333032615,0.4961142396820905,0.22124237531434301,0.00026898159260612986
2014-09-02,1.8981603869920615e-08,0.009449148948397138,0.26218606946138784,0.4881010700712751,0.23995478908545056,0.0003089034518863668
2014-09-03,2.176322092819339e-08,0.009738283031180605,0.2541924186878478,0.4692902878332136,0.2664137290266681,0.00036525965786939486
2014-09-04,2.2717546365772368e-08,0.010350034721819315,0.2517263131719535,0.4652675448079852,0.27226086100747193,0.00039522357322703457
2014-09-05,2.9642376031170458e-08,0.011728141256502927,0.26592585223027243,0.4696512643434424,0.2522794852569645,0.0004152272704391379
2014-09-08,3.853184950618968e-08,0.013985871949888694,0.2592730882205379,0.48060032787322904,0.2456257542798219,0.0005149191446721293
2014-09-09,4.2289817234983747e-07,0.05192683140782308,0.36449769987763625,0.3634169789746278,0.2183842674265554,0.0017737994151816368
2014-09-10,1.79556865031224e-07,0.046949773903099824,0.5485525946592041,0.29710003600070195,0.10713441641524384,0.00026299946488846267
2014-09-11,5.496522851233544e-08,0.02370168833756377,0.31946132752522766,0.49937587704196534,0.15708325306047208,0.00037779906954284013
2014-09-12,6.622021002309461e-07,0.07839249000865357,0.423509122990502,0.3611308973561807,0.1356989363387596,0.0012678911038024594
2014-09-15,3.2484000247804136e-07,0.046153517235806185,0.39998484117778926,0.40668004911583894,0.14617267907478523,0.0010085885557812773
2014-09-16,9.062247668386785e-07,0.08278576912197773,0.5709207791721307,0.28283633142226633,0.06327479397523282,0.0001814200836238153
2014-09-17,2.828401919183756e-07,0.04609471084056751,0.38251362787815385,0.46346217966978,0.10746990253953158,0.00045929623177798335
2014-09-18,1.644685001518157e-07,0.027192924891406026,0.38649333528932245,0.4503349988779331,0.13571587398824494,0.00026270248459431137
2014-09-19,1.471097183725863e-07,0.03247602814771941,0.343692230001203,0.4759405669129172,0.14739873230468373,0.0004922955237584342
2014-09-22,1.8373491306805233e-06,0.1361919446890368,0.44940845387284656,0.32040706028838384,0.09180147208875704,0.00218923171184306
2014-09-23,2.5203019841952244e-06,0.11004336082792952,0.33383919823987096,0.45102149558367877,0.10060437707068637,0.0044890479758511685
2014-09-24,3.4443745617159427e-06,0.10563711924434237,0.3752016967023377,0.4238507242932968,0.09352456129204702,0.0017824540934145874
2014-09-25,7.533187694375768e-05,0.3653693656670581,0.2329944509562889,0.3234044554984699,0.057103297193495786,0.021053098807743552
2014-09-26,9.683742333387537e-05,0.2999083368193044,0.42510837901733217,0.19022448850321744,0.07714301240647135,0.007518945830342619
2014-09-29,5.41342787343899e-05,0.3355107395226923,0.3427300624081304,0.23829533308599576,0.07500827190773396,0.00840145879671652
2014-09-30,3.148775104680191e-05,0.20225377410284398,0.40569307884902733,0.24176472486259498,0.1406184801921969,0.009638454242288378
2014-10-01,0.00048806439084908494,0.43550665320192283,0.17798397480757133,0.1929517298956058,0.09153998674330323,0.10152959096074497
2014-10-02,0.00028383976964202863,0.3318841626705865,0.3196481601997303,0.18964119640509614,0.09807430286089283,0.06046833809405426
2014-10-03,0.000179397541652326,0.32975260282923363,0.3613074541905797,0.19923260013649344,0.09660023518086609,0.012927710121173127
2014-10-06,8.497992997422843e-05,0.29564208936411507,0.39910023844073667,0.17112646473112256,0.12323469594698011,0.010811531587074411
2014-10-07,0.0013466436931313004,0.44624061373195234,0.17633907783406713,0.12876665785156444,0.09485506442283695,0.1524519424664461
2014-10-08,0.022183217705747937,0.6897515475038463,0.2317308733209381,0.024514944583913467,0.019761270941055727,0.012058145944497764
2014-10-09,0.43291086424362607,0.40403696379551823,0.0030140032178040004,0.0009767262195466218,0.00042591331996543787,0.15863552920353938
2014-10-10,0.36969558889339244,0.1299010903754802,0.0015217079083374918,0.0006607614705911442,0.0012672540521199158,0.49695359730008043
2014-10-13,0.4607291426129209,0.009167126249368903,2.478778459304043e-05,7.03704510279598e-05,4.3172092105274565e-05,0.5299654008099812
2014-10-14,0.32918174382020193,0.016151680139130677,0.000315231222358203,0.000339172875690702,0.0003662871479339659,0.6536458847946848
2014-10-15,0.12016149866566414,0.041805229819914684,0.0007234927117847132,0.001237389596041423,0.001185410962149456,0.8348869782444465
2014-10-16,0.06881361198880587,0.10543451718447316,0.011772736360932092,0.007084899719848426,0.019227360970095225,0.7876668737758471
2014-10-17,0.05477002873544737,0.4023842742311,0.08938057844296898,0.029735690072635428,0.08102455487832644,0.3427048736395203
2014-10-20,0.05618816633581135,0.6427976777127498,0.14945147552056015,0.014708909348750741,0.05747040972876743,0.07938336135335844
2014-10-21,0.7091207366163946,0.09825151730729073,0.016038693858244732,0.005408227115345204,0.012288009712073823,0.15889281539065167
2014-10-22,0.05056063411494279,0.2996235339570335,0.1460935873755673,0.03707264706920192,0.10212815040416297,0.3645214470790937
2014-10-23,0.02410150168126516,0.2029845349523947,0.28632948263909386,0.09281181918480462,0.2544451167775048,0.13932754476493522
2014-10-24,0.0020366011103716696,0.21845319827234552,0.21405323246061306,0.2773906774599643,0.24342618658313384,0.04464010411357009
2014-10-27,6.95681159802143e-06,0.06214379553345614,0.33430853587653153,0.4251891092986375,0.17538373463374213,0.002967867846037483
2014-10-28,5.87662561814439e-06,0.0704290623580365,0.335437935793713,0.4534160362450356,0.13910197871734079,0.0016091102602584174
2014-10-29,9.220552934861129e-07,0.04990598339755676,0.3678260048561496,0.46797654532179506,0.11303291613502532,0.0012576282341781996
2014-10-30,1.59588728116894e-06,0.03782576700417183,0.3969947958164097,0.4220426224438552,0.14155040931654544,0.001584809531737153
2014-10-31,4.987373176805684e-06,0.052021755038681956,0.299490665390064,0.5076558723147199,0.1390308611821909,0.0017958587011634205
2014-11-03,8.730637767938248e-07,0.034794259820983164,0.35015464830598736,0.4885190802861779,0.12525745312115424,0.0012736854019231316
2014-11-04,3.0502432696629845e-07,0.029851779699365543,0.3735549614467608,0.41294129780711686,0.1827530596060169,0.0008985964164133441
2014-11-05,4.0312931364268533e-07,0.036370863313485984,0.38970877818462646,0.4051081013892913,0.16792730892582133,0.000884545057457967
2014-11-06,2.586203128998138e-07,0.026986029352980473,0.3478217039324861,0.4591877376815139,0.1651548962966395,0.0008493741160695657
2014-11-07,1.314802104218117e-07,0.016516825213965438,0.34134849625008384,0.44044583683015065,0.20100955883104332,0.0006791513945451148
2014-11-10,5.809329610157308e-08,0.016015054229658023,0.3204385996360249,0.44063520195926725,0.222474469148652,0.00043661693309834064
2014-11-11,4.166422550923276e-08,0.012775776354396095,0.3229468616474056,0.43120916652272023,0.2326820358904104,0.0003861179208389596
2014-11-12,3.400894747919486e-08,0.011863903854545338,0.3018969113895695,0.43939877438814023,0.24639258777180115,0.0004477885869962606
2014-11-13,3.0285557537183694e-08,0.009460494101377833,0.27009241169593595,0.4268277905381347,0.29316229374588526,0.00045697963310849525
2014-11-14,3.107039881472378e-08,0.008204557447608238,0.2395943480296023,0.4347241111910358,0.3169742679980178,0.0005026842633352635
2014-11-17,3.019703344371628e-08,0.008123451026606358,0.22108445980051689,0.4488327196646115,0.3214399558071605,0.0005193835040735737
2014-11-18,4.157728715425551e-08,0.009559106049313868,0.23261224615536635,0.479238702566814,0.27822918392731566,0.0003607197238994207
2014-11-19,2.682106443689149e-08,0.009386215596108452,0.241218668084623,0.47676771308919674,0.2722092786373935,0.0004180977716129417
2014-11-20,2.6744716189092123e-08,0.009497737163986794,0.25400397393371216,0.468069808705806,0.2680714840773746,0.000356969374403992
2014-11-21,3.1151704325628686e-08,0.011127420505494142,0.256442499513083,0.5060549902425721,0.2261110328047689,0.0002640257823765205
2014-11-24,1.8756731627264734e-08,0.010448607563498713,0.28321830623773564,0.5049440892838024,0.2011729528890447,0.00021602526919029346
2014-11-25,1.6363151858921036e-08,0.009801299275987866,0.28490701540564706,0.49693316690091116,0.20813446611167666,0.00022403594262450154
2014-11-26,1.6703199253328776e-08,0.009671206893483152,0.27782106539434376,0.49157351087208306,0.220682058079368,0.00025214205752421224
2014-11-28,1.5859834000023976e-08,0.010388536131946615,0.28173101149862223,0.4966203330991642,0.2110117715463922,0.00024833186403931884
2014-12-01,2.917493151980336e-07,0.04761292340761735,0.36437382784240097,0.4052580916506464,0.1813050622658765,0.0014498030841431132
2014-12-02,3.199946915755163e-07,0.05336720844529661,0.5593256842345736,0.29183630554188306,0.0952704835246442,0.00019999825890920357
2014-12-03,8.668257079566597e-08,0.0313538078579173,0.32861033046449223,0.512268640547889,0.12738850579143784,0.00037862865569320914
2014-12-04,5.5541475049866355e-08,0.020711507356036447,0.353322121526997,0.46783398971354645,0.15784527696938386,0.0002870488925608535
2014-12-05,2.7837433271583713e-08,0.018547933299068134,0.3539333119344483,0.46845897274831827,0.15887050424708699,0.00018924993364153304
2014-12-08,3.834247183495297e-07,0.0803947780549028,0.4367732346306914,0.3715438179015981,0.11037494007833293,0.0009128459097574363
2014-12-09,3.6068366805740744e-07,0.049293242141965114,0.403868324615383,0.4148287472174038,0.1308826972379959,0.0011266281035809654
2014-12-10,2.0357837000828125e-05,0.2010374601058781,0.2067423675107909,0.48307415162740586,0.09063915214457137,0.018486510774352177
2014-12-11,1.790133442221433e-05,0.17128595731828197,0.3918076857207079,0.3469975942886946,0.08438706124712352,0.005503800090769916
2014-12-12,0.001277451673121951,0.5377737970891158,0.09336154135245806,0.20417152968416152,0.019713600205781657,0.14370207999536053
2014-12-15,0.0015118316490161084,0.4670579414952288,0.15580591498412596,0.1687905207857557,0.043612313031498526,0.1632214780543774
2014-12-16,0.0013803566393098441,0.44463018866636034,0.13819409749713873,0.19749029813855465,0.03963284158270404,0.178672217475932
2014-12-17,0.017972374228202196,0.7278592924033384,0.12758752209370902,0.05201440857542634,0.029623035080398413,0.0449433676189267
2014-12-18,0.8802257921549644,0.11246315536831608,0.0008517378119838891,0.0002069507896095483,8.720417962422504e-05,0.006165159695500342
2014-12-19,0.3930729518240893,0.2559247461961167,0.03565967122402323,0.00751548066333412,0.01866913691117578,0.2891580131812621
2014-12-22,0.1685836794554119,0.0932931294123606,0.06280455152631555,0.02257691451987,0.1861700277222155,0.46657169736382603
2014-12-23,0.0010971501215420113,0.09573057692731038,0.10630032207832497,0.11404180397751798,0.6011965940649844,0.08163355283032349
2014-12-24,1.3238764368841436e-05,0.049429184261785865,0.17806590752285015,0.2873624634914844,0.47378267422338727,0.011346531736122033
2014-12-26,8.271338115051125e-07,0.029927076571659376,0.23361119005290468,0.42299636982182887,0.3114228639307669,0.002041672489028926
2014-12-29,9.451855433903922e-08,0.015091390249228901,0.2769784649980121,0.4572583554525602,0.25012626550700207,0.0005454292746425096
